4.89458,52.34251,Dintelstraat
4.89411,52.343,Dintelstraat
4.8947482,52.3423069,Dintelstraat
4.8946942,52.3423636,Dintelstraat
4.89465,52.34241,Dintelstraat
4.8926577,52.3424163,Niersstraat
4.8928311,52.3424998,Niersstraat
4.8972287,52.3423383,Uiterwaardenstraat
4.8984747,52.3427631,Uiterwaardenstraat
4.8984747,52.3427631,Bernissestraat
4.8986292,52.3425481,Bernissestraat
4.8985777,52.3418245,Bernissestraat
4.8954043,52.3416926,Uiterwaardenstraat
4.8966488,52.3416612,Uiterwaardenstraat
4.8972287,52.3423383,Maasstraat
4.89675,52.34281,Maasstraat
4.8923327,52.3441081,Zoomstraat
4.8924271,52.3437883,Zoomstraat
4.8925902,52.3435313,Zoomstraat
4.89333,52.34274,Zoomstraat
4.8910075,52.343968,Geleenstraat
4.8911963,52.343968,Geleenstraat
4.8914019,52.3440214,Geleenstraat
4.8923327,52.3441081,Geleenstraat
4.8931566,52.3442235,Geleenstraat
4.89445,52.34445,Geleenstraat
4.895,52.34452,Geleenstraat
4.89411,52.343,Dintelstraat
4.8933111,52.3438722,Dintelstraat
4.8931566,52.3442235,Dintelstraat
4.89589,52.34367,Maasstraat
4.8955663,52.3440266,Maasstraat
4.89545,52.34427,Maasstraat
4.8950298,52.345428,Jekerstraat
4.89541,52.34548,Jekerstraat
4.89561,52.34494,Maasstraat
4.89541,52.34548,Maasstraat
4.8958,52.34433,Roerstraat
4.89633,52.34439,Roerstraat
4.8954043,52.3416926,Dintelstraat
4.8952841,52.3417608,Dintelstraat
4.8992446,52.3408466,Alblasstraat
4.8993047,52.3410407,Alblasstraat
4.899353,52.3418207,Swalmstraat
4.8985777,52.3418245,Swalmstraat
4.8985777,52.3418245,Bernissestraat
4.8984747,52.3408701,Bernissestraat
4.8952841,52.3417608,Dintelstraat
4.89491,52.34213,Dintelstraat
4.89491,52.34213,Dintelstraat
4.8948721,52.3421803,Dintelstraat
4.8948721,52.3421803,Dintelstraat
4.8947915,52.342253,Dintelstraat
4.8947482,52.3423069,Dintelstraat
4.8966488,52.3416612,Uiterwaardenstraat
4.89659,52.34211,Uiterwaardenstraat
4.8972287,52.3423383,Uiterwaardenstraat
4.90183,52.34069,Waalstraat
4.9018759,52.3411787,Waalstraat
4.8930095,52.3505012,"Karel du Jardinstraat"
4.8930878,52.3509698,"Karel du Jardinstraat"
4.8932767,52.3510589,"Karel du Jardinstraat"
4.8947273,52.3512702,"Karel du Jardinstraat"
4.8992495,52.3400303,Baroniestraat
4.8993868,52.3400355,Baroniestraat
4.8995242,52.340088,Baroniestraat
4.8995585,52.3403082,Baroniestraat
